,appid,name,developer,publisher,positive,negative,average_playtime_from_2009,initialprice,languages,genre,release_year,Korean,indie,discount,positive_ratio,price_group
8821,570810,Rage Quest: The Worst Game,Kyle Hughart,Kyle Hughart,11,0,0.0,3531,English,Adventure,2018,0,1,0,1.0,만원이하
8822,570890,Fallen,BT Studios,BT Studios,34,18,5.0,2350,English,Action,2016,0,1,0,0.6538461538461539,만원이하
8823,570900,Art Plunge,Space Plunge,Space Plunge,91,3,0.0,2350,English,Casual,2019,0,1,0,0.9680851063829787,만원이하
8824,570940,DARK SOULS: REMASTERED,QLOC,"FromSoftware, Inc, BANDAI NAMCO Entertainment",47581,6026,29.0,47228,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",Action,2018,1,0,0,0.8875893073665753,4만원~5만원
8825,570970,ARENA an Age of Barbarians story,Crian Soft,Crian Soft,102,56,0.0,11798,"English, Italian, Spanish - Spain",Action,2017,0,1,0,0.6455696202531646,만원~2만원
8826,570980,Tale of Fallen Dragons,BigTapir Games,BigTapir Games,422,55,0.0,11798,"English, Simplified Chinese, Traditional Chinese",Action,2017,0,1,0,0.8846960167714885,만원~2만원
8827,571020,Santa's Big Adventures,Mihai Morosanu,Mihai Morosanu,53,23,4.0,1169,English,Action,2016,0,1,1,0.6973684210526315,만원이하
8828,571180,Holiday Simulator : Wacky Sleigh Ride,Hyperator VR innovation Labs,Hyperator VR Innovation Labs,2,0,0.0,1169,English,Simulation,2016,0,0,0,1.0,만원이하
8829,571260,THE KING OF FIGHTERS XIV STEAM EDITION,"SNK CORPORATION, Abstraction Games",SNK CORPORATION,2907,588,23.0,70848,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Simplified Chinese, Traditional Chinese",Action,2017,1,0,1,0.8317596566523605,6만원 이상
8830,571310,SteamWorld Dig 2,Image & Form Games,Image & Form Games,3792,153,5.0,23608,"English, French, Italian, German, Spanish - Spain, Russian",Action,2017,0,1,0,0.9612167300380228,2만원~ 3만원
8831,571430,Drone Hero,Neuston AB,Neuston AB,49,6,0.0,11798,English,Action,2017,0,1,0,0.8909090909090909,만원~2만원
8832,571520,Kalaban,"Rayhouse Productions, GameRealmMadness",GameRealmMadness,34,30,3.0,5893,English,Action,2016,0,1,0,0.53125,만원이하
8833,571530,Superdimension Neptune VS Sega Hard Girls,"IDEA FACTORY, COMPILE HEART, FELISTELLA",Idea Factory International,800,54,9.0,23608,"English, Japanese, Traditional Chinese",Action,2017,0,0,0,0.936768149882904,2만원~ 3만원
8834,571550,Hawks Tactical,LYS,Indie,3,2,0.0,4712,"English, French",Adventure,2017,0,1,0,0.6,만원이하
8835,571630,Puzzle Island VR,Interaction Ideas GmbH,Interaction Ideas GmbH,24,12,0.0,5893,English,Casual,2020,0,0,0,0.6666666666666666,만원이하
8836,571680,Birthseederia,Onefurinthebox,Onefurinthebox,5,1,0.0,11798,"English, French",Adventure,2017,0,1,0,0.8333333333333334,만원~2만원
8837,571740,Golf It!,Perfuse Entertainment,Perfuse Entertainment,14501,1795,11.0,10617,"English, German, Spanish - Spain, Japanese, Russian, Czech, French, Korean, Swedish",Casual,2017,1,1,0,0.8898502700049091,만원~2만원
8838,571870,Little Jack's Adventures,Mihai Morosanu,Mihai Morosanu,34,23,4.0,1169,English,Action,2016,0,1,1,0.5964912280701754,만원이하
8839,572010,No Way Out,Rafael Farias,Fiassink Games,40,59,3.0,1169,English,Action,2018,0,1,0,0.40404040404040403,만원이하
8840,572050,Call to Power II,Activision,Activision,39,24,0.0,7074,English,Strategy,2000,0,0,0,0.6190476190476191,만원이하
8841,572160,Golf for Workgroups,Cryptic Sea,Devolver Digital,67,11,0.0,5893,English,Casual,2017,0,1,0,0.8589743589743589,만원이하
8842,572180,Zap Zone,Mighty Mob Games,Mighty Mob Games,19,0,0.0,3531,English,Action,2017,0,1,0,1.0,만원이하
8843,572220,MageQuit,Bowlcut Studios,Bowlcut Studios,514,19,17.0,17703,English,Action,2019,0,1,0,0.9643527204502814,만원~2만원
8844,572240,Snake 3D Adventures,"Ino-Co Plus, Variags",AkPublish,19,7,0.0,2350,"English, Russian, French, German, Simplified Chinese, Korean, Portuguese, Japanese",Action,2017,1,1,0,0.7307692307692307,만원이하
8845,572300,Nyheim,Happy Hobgoblin,Happy Hobgoblin,47,20,0.0,4712,"English, Finnish",Strategy,2017,0,0,0,0.7014925373134329,만원이하
8846,572330,The Fan,Ezhaac Studio,Plug In Digital,72,37,0.0,7074,"English, French",Adventure,2017,0,0,0,0.6605504587155964,만원이하
8847,572410,Steel Division: Normandy 44,Eugen Systems,Paradox Interactive,4116,1457,10.0,47228,"English, French, German, Russian, Simplified Chinese, Spanish - Spain",Action,2017,0,0,0,0.7385609187152342,4만원~5만원
8848,572430,Party Hard 2,"Pinokl Games, Kverta, Hologryph",tinyBuild,1426,321,7.0,23608,"English, Polish, French, German, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Korean, Japanese, Russian",Action,2018,1,1,0,0.8162564396107613,2만원~ 3만원
8849,572480,Orbiz,Anoman Studio,Anoman Studio,4,1,0.0,17703,"English, Russian, Simplified Chinese, Traditional Chinese",Action,2017,0,1,0,0.8,만원~2만원
8850,572580,Incredible Dracula II: The Last Call Collector's Edition,"New Bridge Games, Alawar Entertainment",Buka Entertainment,28,8,0.0,10617,"English, German, Russian",Adventure,2017,0,0,0,0.7777777777777778,만원~2만원
8851,572700,Nancy Drew: Sea of Darkness,HeR Interactive,HeR Interactive,82,8,0.0,23608,English,Adventure,2017,0,0,0,0.9111111111111111,2만원~ 3만원
8852,572710,Nancy Drew: Labyrinth of Lies,HeR Interactive,HeR Interactive,32,8,0.0,23608,English,Adventure,2017,0,0,0,0.8,2만원~ 3만원
8853,572720,Nancy Drew: The Shattered Medallion,HeR Interactive,HeR Interactive,18,21,0.0,23608,English,Adventure,2017,0,0,0,0.46153846153846156,2만원~ 3만원
8854,572730,Nancy Drew: The Silent Spy,HeR Interactive,HeR Interactive,71,4,0.0,23608,English,Adventure,2017,0,0,0,0.9466666666666667,2만원~ 3만원
8855,572740,Nancy Drew: The Secret of Shadow Ranch,HeR Interactive,HeR Interactive,63,9,0.0,11798,English,Adventure,2017,0,0,0,0.875,만원~2만원
8856,572760,Holiday Bonus GOLD,Grey Alien Games,Grey Alien Games,28,8,0.0,8255,English,Casual,2016,0,0,0,0.7777777777777778,만원이하
8857,572890,Pikuniku,"Arnaud De Bock, R챕mi Forcadell, Alan Zucconi, Calum Bowen",Devolver Digital,4442,173,2.0,15341,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Korean, Japanese, Portuguese - Brazil, Russian",Action,2019,1,1,0,0.9625135427952329,만원~2만원
8858,572980,Star Dust: The Book of Earth (VR),SKYLENS TECHNOLOGY,SKYLENS TECHNOLOGY,0,8,0.0,7074,"English, Simplified Chinese",Action,2017,0,0,0,0.0,만원이하
8859,573050,Wojdan - ?寞膜碼?,??娩 碼?彎?立,??娩 碼?彎?立,23,2,0.0,3531,"English, Not supported, Arabic",Adventure,2017,0,1,0,0.92,만원이하
8860,573060,LOGistICAL,Sacada,Sacada,169,42,0.0,11798,"English, French, Italian, German, Finnish, Russian",Casual,2017,0,1,0,0.8009478672985783,만원~2만원
8861,573070,BAFL - Brakes Are For Losers,Oudidon,Dear Villagers,38,12,0.0,11798,"English, French, Italian, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese",Racing,2017,0,0,1,0.76,만원~2만원
8862,573080,Peregrin,Peregrin Developers,Peregrin Developers,212,52,0.0,17703,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish",Adventure,2017,1,1,0,0.803030303030303,만원~2만원
8863,573100,Battlefleet Gothic: Armada 2,Tindalos Interactive,Focus Home Interactive,5206,1365,30.0,23608,"English, French, German, Spanish - Spain, Simplified Chinese, Russian",Strategy,2019,0,0,0,0.792269061025719,2만원~ 3만원
8864,573110,AWAY: Journey to the Unexpected,Aurelien Regard Games,Dear Villagers,76,68,0.0,20065,"English, French, German, Spanish - Spain, Korean, Portuguese - Brazil, Russian, Simplified Chinese",Adventure,2019,1,1,1,0.5277777777777778,2만원~ 3만원
8865,573120,Dead In Vinland,Ishtar Games,Dear Villagers,1007,278,7.0,23608,"English, French, German, Simplified Chinese, Italian, Polish, Russian, Spanish - Latin America",Adventure,2018,0,1,1,0.7836575875486381,2만원~ 3만원
8866,573130,Aporia: Beyond The Valley,Invisible Walls,Green Man Gaming Publishing,497,92,4.0,20065,English,Adventure,2017,0,1,0,0.8438030560271647,2만원~ 3만원
8868,573210,Mistwood Heroes,Meepower,Meepower,27,19,3.0,1169,English,Action,2016,0,1,0,0.5869565217391305,만원이하
8869,573300,Monumental Failure,Scary Wizard Games,Scary Wizard Games,22,4,1.0,11798,English,Action,2017,0,1,0,0.8461538461538461,만원~2만원
8870,573320,Underhero,Paper Castle Games,Paper Castle Games,838,105,0.0,17703,English,Adventure,2018,0,1,0,0.8886532343584306,만원~2만원
8871,573360,Warka Flarka Flim Flam,"Cabbibo, Mikael Emtinger",Cabbibo,19,1,0.0,2350,English,Casual,2016,0,1,0,0.95,만원이하
8872,573490,Interstellar Transport Company,MT Worlds,MT Worlds,258,95,11.0,29513,"English, French, Italian, German, Spanish - Spain, Dutch, Finnish, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Swedish",Simulation,2019,1,0,0,0.7308781869688386,2만원~ 3만원
8873,573600,Think of the Children,Jammed Up Studios,Surprise Attack,106,85,3.0,11798,English,Action,2017,0,0,0,0.5549738219895288,만원~2만원
8874,573650,3 days: Zoo Mystery,Realore,Qumaron,10,15,0.0,5893,"English, Russian",Casual,2017,0,0,0,0.4,만원이하
8875,573660,AereA,Triangle Studios,SOEDESCO,26,29,0.0,17703,"English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Polish, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Turkish, Traditional Chinese, Korean",Action,2017,1,1,0,0.4727272727272727,만원~2만원
8876,573780,Xenon Valkyrie,"Diabolical Mind, Daniel Fernandez Chavez",Diabolical Mind,79,37,0.0,11798,"English, French, Italian, German, Spanish - Spain",Action,2017,0,1,0,0.6810344827586207,만원~2만원
8877,573790,Imperium Galactica,Digital Reality,THQ Nordic,85,7,0.0,5893,"English, French, German, Hungarian",Strategy,2017,0,0,0,0.9239130434782609,만원이하
8878,574030,Score a goal (Physical football),BulatHard,BulatHard,110,76,5.0,11798,"English, French, German, Spanish - Spain, Russian, Italian, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese, Portuguese - Brazil, Romanian, Simplified Chinese, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian",Casual,2016,1,1,0,0.5913978494623656,만원~2만원
8879,574050,DRAGON QUEST HEROES II,"Square Enix, KOEI TECMO GAMES CO., LTD.",Square Enix,504,215,1.0,70848,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Traditional Chinese",Action,2017,1,0,0,0.7009735744089013,6만원 이상
8880,574090,MOTHERGUNSHIP,"Grip Digital, Terrible Posture Games",Versus Evil,1040,291,3.0,29513,"English, French, Italian, German, Spanish - Spain, Polish, Russian",Action,2018,0,1,0,0.7813673929376409,2만원~ 3만원
8881,574120,Sausage Sports Club,Chris Wade,Chris Wade,23,8,1.0,17703,English,Action,2018,0,1,0,0.7419354838709677,만원~2만원
8882,574160,Senko no Ronde 2 ?뗥뀎??섈?욑폃,G.rev Ltd.,"Degica, Chara-Ani",36,9,0.0,47228,"English, Japanese",Action,2017,0,0,0,0.8,4만원~5만원
8883,574170,Love Engine,Renxiang Game,Renxiang Game ,6,2,0.0,9436,"English, French, Italian, German, Spanish - Spain, Russian, Japanese, Simplified Chinese, Traditional Chinese, Portuguese, Portuguese - Brazil, Korean",Casual,2017,1,1,0,0.75,만원이하
8884,574180,Remnants,Immortal Hand Studios,Immortal Hand Studios,436,127,0.0,18884,"English, Danish, Russian, Spanish - Spain, Turkish",Action,2021,0,1,0,0.7744227353463587,만원~2만원
8885,574200,EARTH DEFENSE FORCE 4.1 WINGDIVER THE SHOOTER,Clouds,D3 PUBLISHER,101,45,0.0,23608,"English, Traditional Chinese, Japanese",Action,2018,0,0,0,0.6917808219178082,2만원~ 3만원
8886,574220,Ze VR,Funny Bit Games,Funny Bit Games,5,0,0.0,1169,English,Action,2017,0,1,0,1.0,만원이하
8887,574260,The Secret Order 5: The Buried Kingdom,Sunward Games,Artifex Mundi,122,28,6.0,11798,"English, French, Italian, German, Simplified Chinese, Japanese, Korean, Polish, Russian",Adventure,2017,1,0,0,0.8133333333333334,만원~2만원
8888,574270,Lost Grimoires 2: Shard of Mystery,World-Loom,Artifex Mundi,108,28,5.0,11798,"English, French, Italian, German, Japanese, Korean, Polish, Russian, Simplified Chinese",Adventure,2017,1,0,0,0.7941176470588235,만원~2만원
8889,574310,The Mooseman,Morteshka,Morteshka,819,96,2.0,8255,"English, Russian, German, French",Adventure,2017,0,1,0,0.8950819672131147,만원이하
8890,574420,Dr. Doyle & The Mystery Of The Cloche Hat,PnC Narratives,PnC Narratives,10,1,0.0,11798,English,Adventure,2017,0,1,0,0.9090909090909091,만원~2만원
8891,574560,"Dude, Stop",Team HalfBeard,Team HalfBeard,1064,185,4.0,17703,"English, Portuguese - Brazil, Simplified Chinese, Russian, Ukrainian",Adventure,2018,0,1,0,0.8518815052041633,만원~2만원
8892,574580,To The Capital,Kormishenkov Anton,Kormishenkov Anton,44,22,5.0,2350,"English, Russian, Korean",RPG,2016,1,0,0,0.6666666666666666,만원이하
8894,574690,Mr. Triangle's Adventure,Red Triangle Games,Red Triangle Games,16,11,11.0,1169,English,Adventure,2017,0,1,0,0.5925925925925926,만원이하
8895,574720,Little Big Workshop,Mirage Game Studios,HandyGames,2159,356,7.0,23608,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Japanese, Korean, Polish, Russian",Simulation,2019,1,0,0,0.8584493041749502,2만원~ 3만원
8896,574820,Cat or Bread?,Casioqu,Casioqu,226,28,7.0,1169,"English, Not supported, Russian",Casual,2017,0,1,0,0.889763779527559,만원이하
8897,574910,The Bits That Saved The Universe,James C. Gray,James C. Gray,9,4,0.0,1169,English,Action,2016,0,1,0,0.6923076923076923,만원이하
8898,575010,Celestial Crossing,Touwaku Studio,Touwaku Studio,89,31,0.0,5893,English,Adventure,2016,0,1,0,0.7416666666666667,만원이하
8899,575330,Oh...Sir! The Hollywood Roast,Vile Monarch,Good Shepherd Entertainment,259,40,1.0,4712,English,Adventure,2017,0,1,0,0.8662207357859532,만원이하
8900,575340,Chessaria: The Tactical Adventure (Chess),Pixel Wizards,Pixel Wizards,84,25,0.0,23608,"English, French, German, Spanish - Spain, Russian, Simplified Chinese",Adventure,2018,0,1,0,0.7706422018348624,2만원~ 3만원
8901,575360,Ultimagus,Zealwind,Zealwind,7,1,0.0,4712,English,Action,2017,0,1,0,0.875,만원이하
8903,575480,WAGAMAMA HIGH SPEC,madosoft,Sekai Project,256,26,0.0,47228,"English, Japanese, Traditional Chinese",Adventure,2017,0,0,0,0.9078014184397163,4만원~5만원
8904,575490,Let's Draw,Indie Game Group,Indie Game Group,327,306,4.0,2350,English,Casual,2016,0,1,0,0.5165876777251185,만원이하
8905,575510,Sakura Agent,Winged Cloud,Winged Cloud,376,140,47.0,11798,English,Adventure,2017,0,1,0,0.7286821705426356,만원~2만원
8906,575550,Hell Girls,Athena Works,"Athena Works, SakuraGame",3246,434,7.0,2350,"English, Traditional Chinese, Russian, Japanese, Korean",Adventure,2017,1,1,1,0.8820652173913044,만원이하
8907,575570,ICED,AneaGames,AneaGames,103,47,5.0,11798,"English, Russian, Polish, Turkish, Japanese",Action,2017,0,1,0,0.6866666666666666,만원~2만원
8908,575580,Queen of Seas,KomBits Game Studio,KomBits Game Studio,76,22,2.0,1169,English,Adventure,2017,0,1,1,0.7755102040816326,만원이하
8909,575590,Balloon Popping Pigs: Deluxe,"DrinkingNails, LLC","DrinkingNails, LLC",41,3,0.0,1169,English,Casual,2017,0,1,0,0.9318181818181818,만원이하
8910,575630,Permute,Cleverweek,Cleverweek,28,24,4.0,2350,English,Casual,2017,0,1,0,0.5384615384615384,만원이하
8911,575640,Zup! 3,Quiet River,Quiet River,4547,511,2.0,1169,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Portuguese - Brazil, Hungarian, Greek, Danish, Traditional Chinese, Simplified Chinese, Korean, Dutch, Norwegian, Polish, Portuguese, Romanian, Russian, Thai, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese",Casual,2017,1,1,0,0.8989719256623171,만원이하
8913,575680,Square n Fair,ThinkOfGames,Big Black Bear,17,4,4.0,1169,English,Casual,2017,0,1,0,0.8095238095238095,만원이하
8914,575690,PARKAN: THE IMPERIAL CHRONICLES,GameXP.com,GameXP.com,32,4,0.0,3531,"English, Russian",Adventure,2017,0,0,0,0.8888888888888888,만원이하
8915,575700,Fruit Arranger,Mihai Morosanu,Mihai Morosanu,149,94,4.0,1169,English,Casual,2017,0,1,1,0.6131687242798354,만원이하
8916,575750,Magic Box,Indie Games Studio,Enoops,32,25,4.0,1169,English,Adventure,2017,0,1,1,0.5614035087719298,만원이하
8917,575760,Project: R.E.B.O.O.T 2,Volens Nolens Games,Volens Nolens Games,22,26,5.0,1169,English,Action,2017,0,1,1,0.4583333333333333,만원이하
8918,575770,Dangerous Bullets,Indie Games Studio,Enoops,12,13,4.0,1169,English,Action,2017,0,1,1,0.48,만원이하
8919,575780,Inner silence,Volens Nolens Games,Volens Nolens Games,49,39,4.0,1169,English,Action,2017,0,1,1,0.5568181818181818,만원이하
8920,575820,I Hate Running Backwards,"Binx Interactive, Croteam Incubator, Croteam",Devolver Digital,162,38,0.0,17703,"English, French, Italian, German, Spanish - Spain, Dutch, Polish, Portuguese - Brazil, Russian, Simplified Chinese",Action,2018,0,1,0,0.81,만원~2만원
8921,575830,rooMaze,ChairKilling,Sometimes You,95,65,5.0,2350,"English, Russian",Action,2017,0,1,0,0.59375,만원이하
8922,575840,NeverEnd,Duck,Sometimes You,56,59,4.0,2350,English,Adventure,2017,0,1,0,0.48695652173913045,만원이하
8923,575860,Tomb Joe,Amaterasu Software,Amaterasu Software,64,91,4.0,1169,English,Action,2017,0,1,0,0.4129032258064516,만원이하
8924,575880,1979 Invasion Earth,Jonni The Dodger,Ecomasphere,28,7,0.0,5893,English,Action,2017,0,1,0,0.8,만원이하
8925,575890,Katy and Bob Way Back Home,Creobit,8Floor,61,18,4.0,5893,"English, Russian",Casual,2017,0,0,0,0.7721518987341772,만원이하
8926,575900,Mosaics Galore 2,Creobit,8Floor,55,7,5.0,5893,"English, French, German, Russian",Casual,2018,0,0,0,0.8870967741935484,만원이하
8927,575920,Felix Jumpman,"ThinkOfGames, The Storytelling Studio",Big Black Bear,20,32,4.0,1169,English,Action,2017,0,1,1,0.38461538461538464,만원이하
8929,575960,The Wisbey Mystery,Argali Entertainment,RunServer,51,31,3.0,9436,"English, Russian",Casual,2017,0,1,0,0.6219512195121951,만원이하
8930,576020,Final Theosis,ODBear Studios,ODBear Studios,7,11,0.0,5893,"English, French",Adventure,2017,0,0,0,0.3888888888888889,만원이하
8932,576100,Unknown Pharaoh,4 Fun Studio,4 Fun Studio,27,6,0.0,7074,English,Adventure,2017,0,1,0,0.8181818181818182,만원이하
8933,576110,Where is my Brain!?,SoundStage13,SoundStage13,3,9,0.0,7074,"English, French, Italian, German, Spanish - Spain, Russian",Action,2017,0,1,0,0.25,만원이하
8934,576130,State of Anarchy: Master of Mayhem,Lapovich Team,Lapovich Team,431,75,5.0,3531,"English, Russian, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese, Portuguese - Brazil, Simplified Chinese, Turkish, Ukrainian",Action,2017,1,1,0,0.8517786561264822,만원이하
8935,576160,A Long Road Home,One Bit Studio,One Bit Studio,31,1,5.0,2350,English,Adventure,2017,0,1,0,0.96875,만원이하
8936,576260,Winds Of Trade,Hermes Interactive,Hermes Interactive,99,60,0.0,14160,"English, German, Spanish - Spain, Italian",Simulation,2017,0,0,0,0.6226415094339622,만원~2만원
